product_id,product_handle,current_title,current_vendor,current_body_first_200,detected_manufacturer,confidence,evidence_summary,recommended_vendor_correction,sub_brand_detected,decision,product_type,sku_sample,sku_prefix,ambiguous_prefix
9785822609721,triple-monitor-and-ipad-holder,Triple monitor and ipad holder,Brant Business Interiors,"Accommodates 2 Monitors and 1 Laptop or Ipad The most versatile monitor arm solution for your needs - The Flexa Pro single and dual monitor arms are a high-end floating monitor arm solution, ideal for",NONE,UNKNOWN,no manufacturer signal; sku_prefix=RIC,NONE,,,,RIC 500FP23100 & FEL 8044101,RIC,RIC
9785891127609,ranger-table,Ranger table,Brant Business Interiors,"Choose a versatile, highly durable drafting table with the Ranger Steel 4-Post Table with Tool Drawer. We make these tables to order, so you can customize your paint and laminate finishes to complemen",Safco,HIGH,[HIGH] model_code:'SKU prefix SAF' in sku->Safco,Safco,,APPROVE,,SAF-SP-7732A,SAF,
9786994098489,installation-chairs,Installation Chairs,Brant Business Interiors,,NONE,UNKNOWN,service/non-product line item (delivery/installation/etc.),NONE,,SKIP,,,,
9788103917881,credenza-with-sliding-doors-36-high,"Credenza with sliding doors 36"" high — 36""",Brant Business Interiors,"2 Sliding Door Credenza with lock Available in 1 or 2 colours Available in 3 Sizes: 60"" W x 24"" D x 36"" H 66"" W x 24"" D x 36"" H 72"" W x 24"" D x 36"" H Made in Canada",NONE,UNKNOWN,no manufacturer signal; sku_prefix=UN,NONE,,,,UN6024SC/SC/SLD2/36H,UN,UN
9788567388473,mobile-pedestal-digital-lock,Mobile pedestal & digital lock,Brant Business Interiors,Locking Casters Ships Assembled Made in Canada,Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix OFGO' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,OFGODM162327-MP-BBF-P1,OFGODM,
9788589900089,lateral-file-wood-laminate-2-3-4-drawer-options,"Lateral file wood laminate (2, 3 & 4 drawer options) — 4 drawer",Brant Business Interiors,Made in Canada Includes hanging bars and lock Durable laminate finish available in many wood and solid colours. Assortment of optional handles available. Full Suspension Glides,NONE,UNKNOWN,no manufacturer signal; sku_prefix=IOFUN,NONE,,,,IOFUN3624LF2,IOFUN,IOFUN
9788847030585,modern-grigio-reception-desk,Modern grigio reception desk,Brant Business Interiors,"Made in Canada Size: 84"" Wide x 36"" Deep Includes: 1 Set of drawers",NONE,UNKNOWN,no manufacturer signal; sku_prefix=IOFW,NONE,,,,IOFW10R,IOFW,IOFW
9788850307385,nutmeg-reception,Nutmeg reception,Brant Business Interiors,Modern style reception unit. Made in Canada DESCRIPTION WARDROBE - 16”W X 30”D X 46”H STORAGE - 16”W X 30”D X 46”H CUSTOM GALLERY DESK - 52”W X 24”D X 43”H CUSTOM GALLERY DESK - 55”W X 24”D X 43”H CUS,NONE,UNKNOWN,no manufacturer signal; sku_prefix=IOFW,NONE,,,,IOFW19R,IOFW,IOFW
9795527344441,supra-x-chair-1,Supra x chair,Brant Business Interiors,upra X is the perfect complement of affordable ergonomic task seating designed for contemporary appearance and comfort. Famous seating designer Zooey Chu was commissioned to create the ultimate chair.,Global Furniture Group,LOW,[LOW] designer:'Zooey Chu' in body->Global Furniture Group,Global Furniture Group,,,,5333-3,,
9795576660281,manual-height-adjustable-table,Manual height adjustable table,Brant Business Interiors,"Manually operated height adjustable tables with counterbalanced spring mechanism. Exceptional ergonomic alternative to traditional desking. Sit-Stand design promotes increased circulation, improving p",NONE,UNKNOWN,no manufacturer signal; sku_prefix=HTM,NONE,,,,HTM3058T/KEZLIFT,HTM,HTM
9795588981049,hutch-5-sizes,Hutch — 5 sizes,Brant Business Interiors,Hutches pre-drilled for optional hutch doors Available in 8 laminate wood colours Requires Assembly,NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDLINV,NONE,,,,HDLINV3636H,HDLINV,HDLINV
9800589377849,plexiglass-modesty-panels,Plexiglass modesty panels,Brant Business Interiors,"Features Sized to be inset 2"" on each side when installed on like size work surface Ships in two cartons Brackets Included 6mm radius corner on plexiglass panel 14"" High Table not included",NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDLINV,NONE,,,,HDLINV-MP1-1530PLX,HDLINV,HDLINV
9800598552889,laminate-modesty-panels,Laminate modesty panels,Brant Business Interiors,"Features Sized to be full-width modesty panel Ships in two cartons Finished with 3mm PVC on all sides 14"" High Brackets included",NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDLINV,NONE,,,,HDLINV-MP2-1430LAPBLK,HDLINV,HDLINV
9800687845689,levels-l-shape,Levels l-shape,Brant Business Interiors,Features Series Overview Modern tiered design components with stylish optional 7’’ storage riser feet All laminate doors include soft close hinges New silver locks and silver keys are now standard on ,NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDL,NONE,,,,HDL-LEVELS LAYOUT2,HDL,HDL
9815337566521,adapt-high-back-synchro-tilter-mvl11724-mvl11725,Adapt | high back synchro-tilter MVL11724 — MVL11725,Brant Business Interiors,"MVL11724 OR MVL11725 Adapt | High Back Synchro-Tilter Experience unparalleled comfort and style with our Canadian-made slim back chair. Designed for versatility, Adapt features a breathable mesh back ",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLO' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLO-MVL11724,GLO,
9817158025529,halifax-typical-9,Halifax typical 9,Brant Business Interiors,"Built for the every day, evolving office, this desking and tables line is warm, inviting and balanced, with touches of industrial flair throughout. Many colour options. Total Size: 12' x 6.1"" Each sta",Tayco,HIGH,[HIGH] model_code:'SKU prefix TAY' in sku->Tayco,Tayco,,APPROVE,,TAY-Halifax TYPICAL9,TAY,
9817942851897,the-halifax-collection,The halifax collection,Brant Business Interiors,"Variety Choose from two unique leg options: A-Leg and V-Leg Seamless height-adjustable table integration Metal features available in 20 colours Design High design, high function, highly adaptable Made",NONE,UNKNOWN,no manufacturer signal; sku_prefix=none,NONE,,,,,,(no-sku)
9818040172857,delivery-charge-125,Delivery Charge 125,Brant Business Interiors,,NONE,UNKNOWN,service/non-product line item (delivery/installation/etc.),NONE,,SKIP,,Delivery $125.00,DELIVERY,
9819011055929,delivery-installation-charge-250-00,Delivery & installation Charge 250.00,Brant Business Interiors,,NONE,UNKNOWN,service/non-product line item (delivery/installation/etc.),NONE,,SKIP,,D&I 250,D,
9819013022009,delivery-installation-250,Delivery & Installation,Brant Business Interiors,,NONE,UNKNOWN,service/non-product line item (delivery/installation/etc.),NONE,,SKIP,,D&I 250,D,
9820585525561,koko-tables,Koko tables,Brant Business Interiors,"Work from anywhere with Koko. Whether you’re working on a couch, chair or anywhere else in the ofące, this minimalist laptop table easily adapts to your workspace. Its all aluminum construction is ava",Tayco,HIGH,[HIGH] model_code:'SKU prefix TAYCO' in sku->Tayco,Tayco,,APPROVE,,TAYCO RP TO- 261616,TAYCO,
9820816179513,halifax-executive-suite,Halifax executive suite,Brant Business Interiors,Halifax is a culmination of Office Central's steadfast commitment to always raising the bar through progressive design and providing the ultimate product experience. It offers flexible desking and tab,Tayco,HIGH,[HIGH] model_code:'SKU prefix TAYCO' in sku->Tayco,Tayco,,APPROVE,,TAYCO-Typical 1A,TAYCO,
9822314070329,halifax-series,Halifax series,Brant Business Interiors,Halifax is a culmination of OCI's steadfast commitment to always raising the bar through progressive design and providing the ultimate product experience. It offers flexible desking and tables that br,Tayco,HIGH,[HIGH] model_code:'SKU prefix TAY' in sku->Tayco,Tayco,,APPROVE,,TAY-TYP 6,TAY,
9822327505209,laminate-lockers-1,Laminate lockers,Brant Business Interiors,"Canadian Made wood or solid colour lockers. Available in many shapes and sizes. Size: 72""H x 16'W x 21""D (Available in other sizes) 4 Week Lead Time",NONE,UNKNOWN,no manufacturer signal; sku_prefix=IOF,NONE,,,,IOF-Lock#003,IOF,IOF
9822363451705,dolly-for-sonic-chairs-6517ws,Dolly for sonic chairs — 6517WS,Brant Business Interiors,This dolly is made specifically for the Sonic line of seating. Dimensions: W23.25 x D24.75 x H12.25 IN.,NONE,UNKNOWN,no manufacturer signal; sku_prefix=none,NONE,,,,,,(no-sku)
9822444749113,delivery-charge-65,Delivery Charge $65,Brant Business Interiors,,NONE,UNKNOWN,service/non-product line item (delivery/installation/etc.),NONE,,SKIP,,Delivery $65.00,DELIVERY,
9824093798713,aktivity-environ-table,Aktivity Environ table,Brant Business Interiors,"A wood-grain worktable built for busy daycare rooms — without the solid-wood price tag. The Aktivity Environ table brings a natural, warm aesthetic to early-learning and childcare environments. Its st",NONE,UNKNOWN,no manufacturer signal; sku_prefix=MTY,NONE,,,,MTY-EN30R,MTY,MTY
9826724872505,work-table-at,Work table at,Brant Business Interiors,Work Table 1” high performance thermally fused laminate with self edge top. Black metal skirt. Rectangle top with metal legs and leveling glides. Self edge is standard. Shipped easy to assemble in 1 c,Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLBAT6030,GLBAT,
9828101783865,ganging-plates-for-terina-tables-gfcngfp,Ganging plates for terina tables gfcngfp,Brant Business Interiors,May only be used with Terina Tables,NONE,UNKNOWN,no manufacturer signal; sku_prefix=GLC,NONE,,,,GLC-GFT3072R,GLC,GLC
9828305142073,sora-mesh-back-chair-6941-6942,Sora mesh back chair 6941 — 6942,Brant Business Interiors,"1 2 Sora™ Sora™ responds to your movements while you work. With perceptive adjustments built into a streamlined aesthetic, Sora provides the support you need to stay focused. Personalize your comfort ",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLB6941,GLB,
9831568867641,delivery-35,DELIVERY 35,Brant Business Interiors,,NONE,UNKNOWN,service/non-product line item (delivery/installation/etc.),NONE,,SKIP,,DELIVERY35,DELIVERY,
9832199749945,felt-acoustic-room-dividers,Felt acoustic room dividers,Brant Business Interiors,"DISTRICT SCREENS Acoustic Panels District screens bring an opportunity to make peaceful spaces without building walls. with an added layer of acrylic between the acoustic panels, this design driven pr",NONE,UNKNOWN,no manufacturer signal; sku_prefix=HCA,NONE,,,Sound dampeners,HCA4747-BAM9-T,HCA,HCA
9832223867193,felt-acoustic-wall-tiles,Felt acoustic wall tiles,Brant Business Interiors,Silhouette Tiles Harmonious design and acoustic performance is the goal behind our silhouette tiles. We encourage you to have fun mixing and matching this exciting offering of acoustical tiles. They a,NONE,UNKNOWN,no manufacturer signal; sku_prefix=BEL,NONE,,,Sound dampeners wall tiles,BEL HWS1212-CIR9,BEL,BEL
9832616821049,ceiling-grids-sound-acoustic-dampeners-copy,Ceiling grids sound acoustic dampeners,Brant Business Interiors,Tame open-plan noise with modern 12mm felt ceiling acoustic panels — available in multiple colours and sizes for any workspace. Brant Business Interiors sources custom 12mm felt ceiling acoustic panel,NONE,UNKNOWN,no manufacturer signal; sku_prefix=BELAIR,NONE,,,,BELAIR HCG473608-4DAG12,BELAIR,BELAIR
9832623735097,ceiling-grids-sound-acoustic-dampeners-orb,Ceiling grids sound acoustic dampeners orb,Brant Business Interiors,"We offer multiple solutions to dampen the sound in open area's. Made out of 12mm felt, these modern looking products not only dampen the sound, but also create a flair in the working enviroment. Avail",NONE,UNKNOWN,no manufacturer signal; sku_prefix=BELAIR,NONE,,,,BELAIR HCG16-ORB12,BELAIR,BELAIR
9832764408121,hardware-for-ceiling-tiles,Hardware for ceiling tiles,Brant Business Interiors,"Mounting and suspension hardware for acoustic ceiling tiles and drop-ceiling panels. Includes the clips, wires, and brackets required for a clean installation. Compatible with standard T-grid ceiling ",NONE,UNKNOWN,no manufacturer signal; sku_prefix=none,NONE,,,,9  HAC-PANCLAMP-PF,,(no-sku)
9833161556281,ceiling-baffles-sound-acoustic-dampeners,Ceiling baffles sound acoustic dampeners,Brant Business Interiors,"Ceiling baffles that bring the noise down without getting in the way of your ceiling grid. Open-plan offices, training rooms, and multi-use facilities generate reflected sound that compounds throughou",NONE,UNKNOWN,no manufacturer signal; sku_prefix=none,NONE,,,Sound dampeners,,,(no-sku)
9834039345465,mobile-pedestal-file-file,Mobile pedestal file / file,Brant Business Interiors,Mobile Drawer Unit 2 File Drawers Files Letter or Legal Locking Wheels,NONE,UNKNOWN,no manufacturer signal; sku_prefix=IOF,NONE,,,,IOF IFFM21,IOF,IOF
9834060742969,delivery-75,Delivery 75,Brant Business Interiors,,NONE,UNKNOWN,service/non-product line item (delivery/installation/etc.),NONE,,SKIP,,Delivery75,DELIVERY,
9837829685561,scoot-8945bl-lectern,Scoot 8945BL lectern,Brant Business Interiors,"he Scoot Presentation Cart is a multi-platform presentation cart that supports laptops, computers and projectors. It features a height-adjustable presentation shelf and a bottom shelf for storage. The",Safco,HIGH,[HIGH] model_code:'SKU prefix SAF' in sku->Safco,Safco,,APPROVE,,SAF8945BL,SAF,
9840940810553,l-shape-desk-with-36h-privacy-panel,"L-shape desk with 36""h privacy panel — 36""",Brant Business Interiors,"L-Shape Desk with 36""H Privacy Panel Desk Size: 72"" 72"" Panel Height: 36"" off the desktop Assembly Required",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLB-DGP1272X3 - HDL-INN2436RSBR-3672CM-FPUF,GLB,
9840946479417,l-shape-desk-with-36h-privacy-panel-1,"L-shape desk with 36""h privacy panel — 36""",Brant Business Interiors,"L-Shape Desk with 36""H Privacy Panel Desk Size: 72"" 72"" Panel Height: 36"" off the desktop Assembly Required",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLB-DGP1272X6 + DPOST36 x 2 - HDL-INN2436RSBR-3672CM-FPUF,GLB,
9841829478713,round-table-cross-base-8-colours,Round table cross base — 8 colours,Brant Business Interiors,Heavy duty durable 27” wide base Low profile adjustable glides Available in two heights - 28.5” and 34.5” Base available in Black or Silver 8 Different Colour Tops,NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDLINVR,NONE,,,,HDLINVR36+	900-CROSS-B-27,HDLINVR,HDLINVR
9841866506553,jax-sit-to-stand,Jax sit to stand,Brant Business Interiors,The NEW JAX Sit to Stand is the most innovative keyboard arm on the market - The Jax Sit to Stand rises above the desk more than any other to allow typing standing up. - Allows end user to type at the,NONE,UNKNOWN,no manufacturer signal; sku_prefix=RIC,NONE,,,,RIC-5008479C3,RIC,RIC
9842388468025,power-plant-500222pp90-daisychaining,Power plant 500222PP90 daisychaining,Brant Business Interiors,"9' SJT #14 cord 90° plug Input: 110 V 12 A USB output: 5 V 2.4 A charging only Aluminum construction Wire distance between the socket box and the adjustable box is 18"" SJT #14 cord Ideal for groupings",NONE,UNKNOWN,no manufacturer signal; sku_prefix=RIC,NONE,,,,RIC500222PP90,RIC,RIC
9843066274105,circular-reception-unit-w-41-r,Circular reception unit — W-41-R,Brant Business Interiors,"This stylish reception unit is built to sit up to 2-3 people. Functionality and Design. Made in Canada, this unit is available in many colours and several different sizes. Lead Time: 4-6 weeks Size: 1",NONE,UNKNOWN,no manufacturer signal; sku_prefix=IOF,NONE,,,,IOF-W41R,IOF,IOF
9846115074361,av-stand-sa-81-3016,Av stand — SA-81-3016,Brant Business Interiors,"A purpose-built AV cart that keeps your equipment organized, stable, and ready to work. The Subra Series SA-81-3016 is a commercial-grade AV stand engineered for offices, boardrooms, training rooms, a",NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDL,NONE,,,,HDL-SA81-3016,HDL,HDL
9847159750969,luray-executive-chair,Luray executive chair,Brant Business Interiors,"Luray™ As the workplace continues to change, meetings and conferences can still be long days with demanding agendas. Luray provides ample proportions and full back support in an upholstered seating se",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLO' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLO-64612,GLO,
9851749335353,monitor-arms,Monitor arms,Brant Business Interiors,"Single-monitor articulating arm that frees up desk space and supports ergonomic screen positioning. Fits most VESA-compatible displays up to standard office monitor sizes. Full-motion tilt, swivel, an",NONE,UNKNOWN,no manufacturer signal; sku_prefix=none,NONE,,,Avis-add-charge,,,(no-sku)
9851761426745,racetrack-conference-table-1-top,"Racetrack conference table 1"" top — 1""",Brant Business Interiors,"Canadian made tables come with 2 to 3 slab legs based on table size. 1"" thick top available in several colours. Easy Assembly Required",NONE,UNKNOWN,no manufacturer signal; sku_prefix=IOFRAPB,NONE,,,,IOFRAPB3660,IOFRAPB,IOFRAPB
9852995436857,display-shelving,Display shelving,Brant Business Interiors,Custom Display Rack Shown Size: 30”W x 16.5”D x 48”H This unit can be made any size to fit your available space. Several colour options. Lead Time: 4-6 Weeks. Made in Canada.,NONE,UNKNOWN,no manufacturer signal; sku_prefix=IOF,NONE,,,,IOF-B2016-17 X 2,IOF,IOF
9853010051385,storage-cabinet-with-doors,Storage cabinet with doors,Brant Business Interiors,Custom Storage Cabinet Shown Size: 4872”W x 48”D x 42”H This unit can be made any size to fit your available space. Locking Doors. Several colour options. Lead Time: 4-6 Weeks. Made in Canada.,NONE,UNKNOWN,no manufacturer signal; sku_prefix=IOF,NONE,,,,IOF-B2016-87,IOF,IOF
9853059694905,meeting-table,Meeting table,Brant Business Interiors,"Innovation tables include multiple size tops available many colour options Top: 1"" Thick Edge: Matching PVC Edge Legs: 4 Colour options",NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDL,NONE,,,,HDL-INV-2436TBL-SQ2OFT,HDL,HDL
9855829967161,l-shape-suire,L-shape suite — HTWLEV1LOOP,Brant Business Interiors,"HDL® Levels Series Tiered Workstations Component based series featuring clean lines and a modern, layered aesthetic. L-Shape Layout 71”W x 71”D x 21-3/4”/29”H,",Heartwood,HIGH,[HIGH] model_code:'SKU prefix HTW' in sku->Heartwood,Heartwood,,APPROVE,,HTWLEV1LOOP,HTWLEV,
9855858245945,height-adjustable-l-shape-table-1,Height adjustable l-shape table,Brant Business Interiors,"Features: • Quick assembly design. Sturdy, 2-stage steel frame construction • 4 programmable memory positions • Actuator system with a dual synchronized motor driving each leg • Includes adjustable gl",NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDL,NONE,,,,HDL-CLI-E1-3LEG-3060+2448 Top,HDL,HDL
9858778431801,cabinet-file-file-right-wardrobe-inv-6524cffwr-24,Cabinet / file / file / right wardrobe — INV-6524CFFWR-24,Brant Business Interiors,"Overview Cabinet / File / File / Right Wardrobe 23.75"" W x 23.75"" D x 64.5"" H 2 Adjustable shelves in upper cabinet Locking upper cabinet and file drawers Non-locking wardrobe Coat-rod and hat-shelf i",NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDL,NONE,,,,HDL- INV-6524CFFWR-24,HDL,HDL
9858891776313,links-custom-reception-unit-60x72,"Links custom reception unit — 60""x72""",Brant Business Interiors,"Links Workspaces combine contemporary design and ergonomics, offered in a wide selection of beautiful finishes and textiles to enhance every workspace environment. Size: 60"" x 72"" Available in 60"", 66",NONE,UNKNOWN,no manufacturer signal; sku_prefix=CAB,NONE,,,,CAB1622LOBBF-CTS3636G-DSK2436LR-ECU246048CLF-LTS1224G-LTS1236G,CAB,CAB
9859466658105,credenza-storage-storage-with-locks,Credenza storage / storage with locks,Brant Business Interiors,"Two door Credenza Made in Canada Available in many colours and sizes. Height: 29""",NONE,UNKNOWN,no manufacturer signal; sku_prefix=IOF,NONE,,,,IOF-UN6024/SC/SC,IOF,IOF
9862922142009,coffee-table-1,Coffee table,Brant Business Interiors,"Made in Canada, 1″ laminated top, steel legs — a reception coffee table built for institutional daily use. This Canadian-made coffee table pairs a 1″ laminated top with a steel leg base for reception ",NONE,UNKNOWN,no manufacturer signal; sku_prefix=INVCOFREC,NONE,,,,INVCOFREC2436,INVCOFREC,INVCOFREC
9864578040121,indigenous-medicine-wheel-huddl,Indigenous medicine wheel huddl,Brant Business Interiors,Graphic Medicine Wheel Huddl incorporates a unique graphic high pressure laminate design of the Medicine Wheel. Paired with ingeniously crafted soft seating in matching colours that nest neatly beneat,NONE,UNKNOWN,no manufacturer signal; sku_prefix=MTY,NONE,,,,MTY-HDDLGMED#,MTY,MTY
9868797346105,lockers-2-tier,Lockers 2-tier,Brant Business Interiors,"Description Keep your workplace tidy while also providing secure storage for personal items. Available in both knocked down and assembled models, lockers feature durable steel construction and magneti",NONE,UNKNOWN,no manufacturer signal; sku_prefix=SCN,NONE,,,,SCN-FN478,SCN,SCN
9874943738169,metal-cross-base-with-levelers,Metal cross base with levelers,Brant Business Interiors,"Features Heavy-duty, durable 27"" wide base Low-profile adjustable glides Perfect for lunchrooms and cafeterias Black (BL) or Silver (SL) powder coat finish 2 Base Height available (not including top) ",NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDL,NONE,,,,HDL-900-CROSS-B-27 SIL,HDL,HDL
9874945835321,metal-round-metal-base,Metal round metal base,Brant Business Interiors,"Features Heavy-duty, Low-profile adjustable glides Perfect for lunchrooms and cafeterias Black (BL) or Silver (SL) powder coat finish 3 Base Height available (not including top) Ships in two cartons",NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDL,NONE,,,,HDL-900-ROU20-SIL,HDL,HDL
9874949079353,metal-square-metal-base,Metal square metal base,Brant Business Interiors,"Features Heavy-duty, Low-profile adjustable glides Perfect for lunchrooms and cafeterias Black (BL), White or Silver (SL) powder coat finish 3 Base Height available (not including top) Ships in two ca",NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDL,NONE,,,,HDL-900-SQB20-SIL,HDL,HDL
9882644414777,manual-height-adjustable-base,Manual height adjustable base (tops sold separately),Brant Business Interiors,TO ORDER TOPS FEATURES: • Compact manual sit-to-stand desk frame (base only) • Foldable handle prevents interference • Top Size Range: 42”min - 60”max width (larger than 60” wide is not recommended) •,NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDL,NONE,,,,HDL-900-CRANK,HDL,HDL
9884899213625,desk-shells,Desk shells,Brant Business Interiors,Desk Shells Available in 7 sizes and colours Requires assembly Quick Ship,NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDLINV,NONE,,,,HDLINV2448DS,HDLINV,HDLINV
9893580931385,bungee-tables-rectangular-flip-top-table-spider-legs-wheels,"Bungee tables rectangular flip-top table, spider legs, wheels",Brant Business Interiors,"Versatile, efficient, economical. Bungee comes complete with table tops, legs and Bungee cords, allowing quick and easy reconfiguring of table settings without using any tools. The multi-usage Bungee ",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLB-BX2442RES45BS,GLB,
9893597905209,l-shape-desk-with-hutch,"L-shape desk with hutch — 72""X72""",Brant Business Interiors,"Desk with Return and Hutch Size: 72"" x 72"" Mobile Drawer Unit with lock/key Several colour options",NONE,UNKNOWN,no manufacturer signal; sku_prefix=IOF,NONE,,,,IOF-UN72HUTDO43-UN7230TD-UN4224EROPRH-IBBFM24,IOF,IOF
9893783208249,please-select-a-finish-1,Please Select a Finish,Brant Business Interiors,,NONE,UNKNOWN,no manufacturer signal; sku_prefix=none,NONE,,,Avis-add-charge,,,(no-sku)
9897109848377,staxx-chair,STAXX Chair,Brant Business Interiors,ACTIV™ STAXX™ SERIES • Functional and versatile • Can be stacked 10 high or nested for storage (armless) • Integrated carrying handle molded in the underside of seat • Ganging connectors are integrate,NONE,UNKNOWN,no manufacturer signal; sku_prefix=HZN,NONE,,,,HZN-NK03,HZN,HZN
9897192554809,executive-workstation-10x10,Executive workstation — 10'x10',Brant Business Interiors,This set includes: Consists Of: QTY SKU DESCRIPTION 1 P-Top Island w/Faux Pedestal LT 1 Space Savr Return 16 throat RT 1 4 D ConnecTble Tbl Return RT 1 3H OPEN STOR CABINET 1 Z30L5E 53H 2 FILE W/DOORS,Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLB-ZRA504,GLB,
9903963603257,hutch-with-doors,Hutch with doors (assembled),Brant Business Interiors,Available in several Sizes and Colours Made in Canada,NONE,UNKNOWN,no manufacturer signal; sku_prefix=UN,NONE,,,,UN36HUTDO/43,UN,UN
9905517953337,robust-high-back-multi-tilter-chair-2526,Robust high back multi-tilter chair — 2526,Brant Business Interiors,"FEATURES: ●Seat width between arms 25¼” to 28¼”. Width adjustable arms by 1. 5” on each side. ●Heavy duty pneumatic cylinder, mechanism & frame (designed specially for an active user weight up to 500 ",Global Furniture Group,HIGH,[HIGH] model_code:'SKU prefix GLB' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,GLB 2526,GLB,
9905594925369,dispose,Disposal program,Brant Business Interiors,"Price includes: Dismantling (if required) Removal Disposal (Parts may be recycled or sent to ""Dump Site"")",NONE,UNKNOWN,no manufacturer signal; sku_prefix=OCI,NONE,,,,OCI-DISPOSAL PROGRAM,OCI,OCI
9911112433977,metal-apex-desk,Metal apex desk,Brant Business Interiors,"The Apex teachers desk features integral wire management, a modesty panel and 2 locking box box file pedestals - everything the busy teacher needs! High pressure laminate work surface Chewing gum resi",NONE,UNKNOWN,no manufacturer signal; sku_prefix=MTYB,NONE,,,,MTYB AP3060.BBF2,MTYB,MTYB
9911124263225,contemporary-metal-desk,Contemporary metal desk,Brant Business Interiors,This desk features sturdy 3-inch diameter legs reinforced with 3/8-inch solid bar supports for exceptional strength. It includes a decorative perforated modesty panel to ensure user privacy. The desk ,NONE,UNKNOWN,no manufacturer signal; sku_prefix=MTY,NONE,,,,MTY- TUT2448.MPL,MTY,MTY
9916922233145,additional-services-dismantle-re-assemble,Additional services-dismantle & re-assemble,Brant Business Interiors,Dismantle 1 U-Shape workstation and move it to another office and re-assemble.,NONE,UNKNOWN,no manufacturer signal; sku_prefix=DISMANTLE,NONE,,,,Dismantle & Re-Assemble,DISMANTLE,DISMANTLE
9924895768889,cluster-seating,Cluster seating 4,Brant Business Interiors,"Description Comfortably seats 4 adults Size: 24""x48"" 1"" thick 45lb high density particle board High pressure scratch resistant laminate Chewing gum resistant table backing 3mm vinyl bonded edgeband Ro",NONE,UNKNOWN,no manufacturer signal; sku_prefix=none,NONE,,,,,,(no-sku)
9924896358713,cluster-seating-2,Cluster seating 2,Brant Business Interiors,"Comfortably seats 2 adults 1"" thick industrial grade particle board High pressure scratch resistant laminate 3mm edge band for superior security, durability, strength and hygiene Durable powder coat f",Global Furniture Group,HIGH,[HIGH] model_code:'2424 (Concorde line code)' in sku->Global Furniture Group,Global Furniture Group,,APPROVE,,MTY-B2 2424,MTY,
9936909893945,mobile-machine-stand-with-shelf-on-wheels,Mobile machine stand with shelf on wheels,Brant Business Interiors,"30.75"" Height x 28"" Width x 19.25"" Depth - Mahogany - Laminated Particleboard - Mahogany Generous countertop sized to fit most office machines 2 doors with elegant pull handles Concealed compartment w",NONE,UNKNOWN,no manufacturer signal; sku_prefix=IOF,NONE,,,,IOF-C901221,IOF,IOF
9942359015737,desk-top-dividers-1,Desk top dividers,Brant Business Interiors,"Features 12mm thick tackable acoustic frameless PET felt panels made from recycled eco-friendly material (100% polyester) A-level permanent fire protection Mountable above or below worksurfaces 24"" an",NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDL,NONE,,,,HDL-OUTEM1-1524PETST,HDL,HDL
9943309746489,new-pneumatic-single-arm-monitor-stand,"""new"" pneumatic single-arm monitor stand",Brant Business Interiors,"Pneumatic Single or Double Monitor Arm Stand This new monitor stand features the same sleek look as our existing 100-MA2C, with a neutral black frame and blue accents. The 100-MA1C is perfect for free",NONE,UNKNOWN,no manufacturer signal; sku_prefix=HDL,NONE,,,,HDL-100-MA1C,HDL,HDL
